,voice,acc
10708,4.12292,6.78092
10709,4.18169,5.4788
10710,3.12052,4.60257
10711,2.45047,4.4454
10712,1.78335,4.85233
10713,2.36059,5.75273
10714,2.20363,7.61979
10715,6.17141,8.00721
10716,5.02583,8.36225
10717,5.32047,7.17713
10718,0.11198,4.94611
10719,0.09206,3.73034
10720,0.08114,5.1734
10721,-0.07321,14.8484
10722,-6.75357,15.81961
10723,-3.82952,16.24516
10724,-2.17174,14.96044
10725,-1.96567,16.83091
10726,-8.68436,15.84629
10727,-36.88572,15.85043
10728,,
10729,,
10730,,
10731,,
10732,,
10733,,
10734,,
10735,,
10736,,
10737,,
10738,,
10739,,
10740,,
10741,,
10742,,
10743,,
10744,,
10745,,
10746,,
10747,,
10748,,
10749,,
10750,,
10751,,
10752,,
10753,,
10754,,
10755,,
10756,,
10757,,
10758,,
10759,,
10760,,
10761,,
10762,,
10763,,
10764,,
10765,,
10766,,
10767,,
10768,,
10769,,
10770,,
10771,,
10772,,
10773,,
10774,,
10775,,
10776,,
10777,,
10778,,
10779,,
10780,,
10781,,
10782,,
10783,,
10784,,
10785,,
10786,,
10787,,
10788,,
10789,,
10790,,
10791,,
10792,,
10793,,
10794,,
10795,,
10796,,
10797,,
10798,,
10799,,
10800,,
10801,,
10802,,
10803,,
10804,,
10805,,
10806,,
10807,9.04934,7.90044
10808,8.93414,11.01962
10809,0.02172,5.90279
10810,10.37989,10.19463
10811,10.21305,9.83754
10812,8.00605,12.79777
10813,9.71656,9.00869
10814,8.86469,7.35897
10815,10.27597,13.16368
10816,6.37237,7.40219
10817,10.77359,4.61106
10818,9.92757,9.65589
10819,5.44971,8.24198
10820,10.79711,9.02565
10821,10.99533,11.3792
10822,7.63045,9.04027
10823,10.36605,9.95284
10824,11.44884,10.05596
10825,3.42264,7.4626
10826,8.84691,7.67584
10827,7.99644,6.4518
10828,8.12858,11.8501
10829,12.52506,10.06211
10830,11.17535,4.65871
10831,8.78079,12.64093
10832,7.98254,7.83972
10833,5.21187,9.92423
10834,-23.1186,10.85491
10835,-37.03964,9.68546
10836,,
10837,,
10838,,
10839,,
10840,,
10841,,
10842,,
10843,,
10844,,
10845,,
10846,,
10847,,
10848,,
10849,,
10850,,
10851,4.90922,3.17506
10852,9.66202,11.2993
10853,11.51488,11.77441
10854,8.6751,11.70566
10855,9.13381,9.67561
10856,11.61427,11.4082
10857,5.79037,9.26782
10858,8.13095,10.92432
10859,11.62064,11.79632
10860,7.40467,11.62289
10861,10.02154,8.36455
10862,10.25798,4.48381
10863,6.30201,12.98176
10864,7.71573,10.37289
10865,9.49785,9.29672
10866,3.5481,13.31293
10867,8.10118,9.02327
10868,10.39696,11.08492
10869,9.46152,12.70906
10870,8.22331,10.46721
10871,8.4383,12.45883
10872,10.24964,10.71676
10873,4.95912,9.64508
10874,10.64082,8.86913
10875,11.69479,3.25063
10876,7.98732,13.00697
10877,7.81698,11.62451
10878,-0.3611,11.20036
10879,-19.67407,12.559
10880,-48.34995,10.81741
10881,,
10882,,
10883,,
10884,10.18173,14.74853
10885,10.62471,12.04866
10886,6.15628,9.72569
10887,8.2308,12.63737
10888,15.49048,5.47016
10889,16.35678,2.31714
10890,1.24285,13.99276
10891,15.40699,-1.70956
10892,13.035,-2.99004
10893,11.97353,-1.62813
10894,19.16669,-0.32975
10895,13.41493,2.45452
10896,16.60357,4.99345
10897,19.28206,2.94179
10898,15.4518,2.72898
10899,6.87147,3.48139
10900,10.38975,3.49288
10901,15.74423,4.07204
10902,16.12288,3.05
10903,2.74889,1.50908
10904,16.74972,1.59736
10905,6.80656,1.11655
10906,-0.08079,3.07898
10907,15.37491,3.18466
10908,13.22565,1.93802
10909,13.42025,1.35505
10910,12.90395,1.79052
10911,13.21301,1.81109
10912,8.47064,2.09513
10913,17.05914,3.24998
10914,15.71287,1.14485
10915,13.70256,1.09465
10916,18.72855,1.84994
10917,13.33702,1.18816
10918,8.95474,2.8924
10919,2.43893,3.62316
10920,15.54718,2.05525
10921,11.86548,2.59885
10922,4.31525,2.80328
10923,-39.14707,2.12944
10924,,
10925,,
10926,,
10927,,
10928,,
10929,,
10930,,
10931,,
10932,,
10933,,
10934,,
10935,,
10936,,
10937,,
10938,,
10939,,
10940,,
10941,,
10942,,
10943,,
10944,,
10945,,
10946,,
10947,,
10948,,
10949,,
10950,,
10951,,
10952,,
10953,,
10954,,
10955,-27.50658,11.27209
10956,6.67498,9.90127
10957,5.44568,10.23507
10958,6.37841,8.42156
10959,7.14392,11.28354
10960,6.76509,10.53013
10961,7.49852,10.84364
10962,-4.16321,11.57686
10963,5.72157,9.28959
10964,6.68007,10.07835
10965,5.21241,9.8992
10966,3.78639,9.69919
10967,-4.3951,11.64109
10968,-6.62397,11.98984
10969,6.28429,8.76066
10970,6.10713,10.16769
10971,5.88945,11.04582
10972,7.24055,10.65696
10973,5.36711,9.80554
10974,7.35728,10.48714
10975,0.10565,12.07243
10976,5.70873,8.52436
10977,5.65536,9.78889
10978,4.93356,9.99934
10979,4.71837,10.29651
10980,6.46746,12.55876
10981,-18.96726,13.32318
10982,-40.77017,13.16365
10983,-26.29501,13.59294
10984,-27.93232,13.21605
10985,-25.08197,13.04899
10986,-27.44804,13.27758
10987,-21.57517,12.57841
10988,-26.03335,12.7471
10989,-24.75949,12.68592
10990,-24.12007,12.05779
10991,-24.74851,12.28769
10992,-22.52038,11.66229
10993,-20.98119,11.94334
10994,-23.33894,12.17101
10995,-23.16937,11.26997
10996,6.47965,9.51445
10997,6.81187,7.72659
10998,6.75913,8.6075
10999,4.23133,9.9222
11000,9.7921,6.36806
11001,4.85074,2.62779
11002,0.46909,3.62925
11003,9.94901,3.36192
11004,13.02927,1.8885
11005,6.56546,4.30207
11006,13.17167,3.33595
11007,13.33971,1.48172
11008,7.9905,2.32074
11009,16.24645,2.90992
11010,13.08422,2.02604
11011,11.89134,1.2153
11012,0.26088,-18.38317
11013,,
11014,,
11015,,
11016,,
11017,,
11018,,
11019,,
11020,,
11021,,
11022,,
11023,,
11024,,
11025,,
11026,,
11027,,
11028,-22.10581,15.89191
11029,-18.83228,16.7108
11030,0.32601,10.46931
11031,0.16465,10.05379
11032,0.0465,10.86129
11033,3.45028,9.7669
11034,0.64174,5.96858
11035,0.80702,10.55748
11036,-0.12954,9.05007
11037,0.24978,8.44967
11038,1.74896,4.62327
11039,5.22833,10.03942
11040,1.17214,7.45088
11041,0.2352,8.69551
11042,0.31745,5.45406
11043,0.92713,7.9224
11044,0.46344,9.02784
11045,1.38834,12.80703
11046,2.03836,7.38719
11047,1.42451,13.01194
11048,9.46784,12.73555
11049,13.69162,11.3264
11050,10.61452,14.13167
11051,7.41411,12.96036
11052,9.47113,13.8062
11053,11.70291,10.12005
11054,7.84733,12.57772
11055,-4.15253,12.33094
11056,7.90489,12.2555
11057,7.81689,8.65149
11058,9.40711,13.25747
11059,9.2758,11.0944
11060,10.80338,12.97286
11061,7.02362,7.28096
11062,1.66156,12.22692
11063,6.47955,9.49131
11064,7.78679,9.10635
11065,7.04226,7.19707
11066,8.22854,10.39479
11067,7.23135,8.09877
11068,5.90013,9.0489
11069,5.07119,5.9714
11070,4.25695,9.92422
11071,3.74099,8.60134
11072,6.17061,7.0886
11073,5.42367,7.86624
11074,7.75298,9.27734
11075,7.97427,10.74456
11076,11.58776,12.73045
11077,8.43488,11.90209
11078,8.0563,9.90889
11079,8.78012,11.0968
11080,8.58016,12.46198
11081,11.07314,13.31719
11082,5.86149,9.46794
11083,7.51211,11.5984
11084,11.00926,12.86942
11085,6.30246,9.36449
11086,8.35589,9.40657
11087,8.2311,11.66288
11088,8.36219,8.07616
11089,7.3601,10.02036
11090,7.37836,11.49275
11091,11.34313,13.07999
11092,9.63954,10.75463
11093,9.131,11.62167
11094,7.85878,11.23972
11095,9.78421,12.61455
11096,5.81097,13.21753
11097,9.01136,10.62237
11098,6.587,11.22331
11099,10.18969,13.04256
11100,7.36893,9.4937
11101,7.06104,9.86627
11102,7.11082,10.91321
11103,9.80371,9.08183
11104,10.42561,12.43057
11105,5.40478,12.66333
11106,10.25188,13.27021
11107,13.2548,11.06409
11108,9.3999,14.59093
11109,4.86026,9.90385
11110,6.74284,8.79004
11111,8.17176,7.23155
11112,7.45087,11.1958
11113,5.53433,7.93978
11114,8.45642,9.76336
11115,3.85447,4.23997
11116,3.25701,10.82436
11117,4.50476,8.61227
11118,5.48906,9.35355
11119,5.20937,8.18189
11120,8.2941,11.24914
11121,8.05303,11.68624
11122,8.94932,10.93402
11123,7.7524,8.12757
11124,2.72875,11.04202
11125,9.51047,12.17762
11126,10.24865,9.40145
11127,6.96261,9.64228
11128,7.82294,9.58981
11129,6.16424,9.58126
11130,8.94364,7.17559
11131,7.09796,10.01903
11132,5.53033,6.60965
11133,6.48548,9.49323
11134,8.31581,7.40279
11135,7.23588,11.67271
11136,7.71638,10.82046
11137,8.56884,13.35567
11138,1.11881,9.56841
11139,7.09439,11.53131
11140,5.50928,8.10005
11141,8.15429,12.88957
11142,10.43277,12.12987
11143,4.0168,12.54554
11144,8.26531,11.44168
11145,7.77208,10.77576
11146,6.72975,9.21736
11147,7.56756,9.66227
11148,7.43216,11.71914
11149,6.81581,8.70326
11150,7.354,10.71415
11151,8.04075,12.11095
11152,12.6644,14.24392
11153,12.84746,8.83781
11154,12.58851,14.12235
11155,6.95729,8.91406
11156,7.99049,11.1738
11157,6.23246,11.87576
11158,10.70205,13.86198
11159,8.88925,9.75655
11160,7.16584,12.72989
11161,9.93766,10.3883
11162,8.00221,9.83419
11163,8.26812,10.00304
11164,9.78229,12.67903
11165,9.33495,8.86381
11166,11.11888,12.92241
11167,3.38806,12.92368
11168,14.06948,13.50262
11169,10.04523,9.71506
11170,9.42946,10.9984
11171,10.61722,10.81155
11172,13.34224,12.11547
11173,10.74054,9.86959
11174,8.76938,10.79478
11175,3.35365,7.43493
11176,-2.3174,8.55462
11177,10.39758,11.07891
11178,10.93245,10.11338
11179,15.43853,8.01132
11180,9.87372,7.44043
11181,7.68023,10.532
11182,4.89126,8.60867
11183,-0.06241,8.83544
11184,-7.69982,9.11348
11185,8.051,10.63466
11186,11.71455,9.38474
11187,13.01645,9.55564
11188,3.94853,7.34081
11189,7.95584,10.05949
11190,10.85262,8.02591
11191,8.76465,7.96792
11192,8.84616,7.57351
11193,7.15721,9.22658
11194,7.12727,6.87893
11195,10.02667,8.25745
11196,10.78973,7.48008
11197,13.12199,11.26213
11198,12.1521,8.40962
11199,4.01938,5.70325
11200,6.73221,9.06428
11201,6.45544,10.45498
11202,13.92136,8.35549
11203,11.15885,6.3874
11204,8.57652,7.78702
11205,6.61916,8.38091
11206,10.36567,10.04382
11207,12.68251,8.15257
11208,5.9132,10.04434
11209,-4.8781,8.58137
11210,11.52253,8.34171
11211,7.38623,7.3823
11212,10.7117,11.00298
11213,10.33149,9.55737
11214,6.7869,4.66083
11215,4.42194,2.77581
11216,8.68382,10.43653
11217,8.7307,9.34316
11218,9.59614,9.87118
11219,7.31877,9.97901
11220,7.58297,9.88057
11221,9.03058,10.61527
11222,9.56237,8.41511
11223,0.49808,10.49135
11224,1.14107,11.18437
11225,8.61122,12.80371
11226,7.58737,6.87422
11227,8.90079,11.77475
11228,7.39572,8.22026
11229,10.23131,12.04859
11230,7.94969,6.51091
11231,7.10031,10.60751
11232,8.40915,9.67517
11233,10.18897,12.44286
11234,10.20525,12.52376
11235,7.1713,11.48975
11236,7.86208,10.89749
11237,8.49558,11.3857
11238,9.20404,10.90636
11239,8.52514,10.3826
11240,9.59696,11.30806
11241,8.49234,10.9459
11242,6.99093,8.7789
11243,8.22417,10.93729
11244,9.73062,13.34443
11245,13.99767,12.66927
11246,9.03476,11.14821
11247,8.12003,10.02108
11248,7.30233,10.14036
11249,9.8687,13.30192
11250,8.22062,13.40344
11251,8.44802,9.6325
11252,6.72034,10.99926
11253,12.12826,12.27635
11254,9.40808,11.98037
11255,6.28946,8.76254
11256,9.10189,12.81921
11257,9.26146,9.55616
11258,10.81442,13.45643
11259,6.07997,13.19407
11260,13.18448,14.70113
11261,10.11387,9.62356
11262,9.99416,12.67036
11263,8.87637,10.44089
11264,6.53778,7.994
11265,1.13916,2.46563
11266,0.32057,3.23922
11267,0.59916,3.69186
11268,3.77573,4.14058
11269,4.34139,7.2786
11270,6.11062,9.54762
11271,6.04399,9.90721
11272,5.84237,6.48292
11273,9.0575,11.22669
11274,9.27753,9.9811
11275,8.91377,10.60449
11276,7.49468,7.17092
11277,7.76752,10.55204
11278,6.32358,8.18868
11279,6.89287,9.16442
11280,6.73629,7.52231
11281,7.97929,11.49333
11282,6.15127,8.50542
11283,8.38434,9.24444
11284,6.27241,7.54415
11285,5.75899,9.91626
11286,8.36721,10.39389
11287,8.4559,11.24157
11288,7.69282,10.11337
11289,8.58763,11.48677
11290,3.45526,8.30985
11291,9.05115,9.9047
11292,7.46366,7.20683
11293,8.71075,12.8739
11294,8.21016,11.60888
11295,9.36646,10.09715
11296,11.36632,10.2088
11297,13.30632,13.71284
11298,3.39493,3.67522
11299,8.19472,-3.08129
11300,10.27983,-1.38872
11301,8.59731,1.47398
11302,8.53746,-1.27057
11303,10.93371,-2.18172
11304,7.90481,-13.60808
11305,8.29054,-12.6951
11306,13.02179,-22.67133
11307,14.27342,-25.6527
11308,14.58189,-29.32267
11309,15.89398,-23.41365
11310,3.12657,-10.77075
11311,-0.44879,-8.18147
11312,,
11313,,
11314,,
11315,,
11316,,
11317,,
11318,,
11319,,
11320,,
11321,,
11322,,
11323,,
11324,,
11325,,
11326,,
11327,,
11328,,
11329,,
11330,,
11331,,
11332,,
11333,0.29348,-6.57335
11334,0.53005,-2.89287
11335,-11.77401,5.65415
11336,4.40178,5.05663
11337,4.67363,5.19563
11338,-0.37131,6.02932
11339,3.24808,4.57339
11340,4.13902,4.15937
11341,-8.46805,5.24434
11342,3.1236,6.87723
11343,3.1818,4.92406
11344,-12.3553,5.74087
11345,1.17278,6.4157
11346,3.73046,4.67084
11347,-9.09475,6.34201
11348,2.84108,5.1912
11349,4.18332,4.48524
11350,0.23408,4.84428
11351,2.53949,5.12012
11352,3.99954,3.74055
11353,-6.95543,5.13909
11354,2.66056,5.85329
11355,3.25362,4.95859
11356,-7.85048,5.24217
11357,1.25458,5.7729
11358,3.66426,4.75845
11359,-8.30883,5.22326
11360,2.50393,5.75111
11361,4.1879,4.33479
11362,0.21892,5.38622
11363,3.09051,6.68251
11364,4.80638,5.07953
11365,-10.52118,5.41852
11366,-0.18417,6.42297
11367,3.87554,4.4114
11368,-2.15113,6.14678
11369,-15.44678,5.0038
11370,2.74414,4.20919
11371,0.14156,4.22107
11372,0.00769,5.90616
11373,-11.85836,5.65046
11374,-18.75674,6.20893
11375,-13.60024,6.32358
11376,-15.86356,6.2062
11377,-21.89243,5.37001
11378,-24.94581,5.27713
11379,-13.90732,6.71564
11380,-12.13056,6.74313
11381,-11.30345,6.43636
11382,-12.5627,5.86892
11383,-17.2091,6.18529
11384,4.05946,5.50771
11385,4.79375,5.73468
11386,3.45678,4.96765
11387,4.66039,4.95914
11388,1.23433,6.05764
11389,4.75264,5.81468
11390,4.39453,5.54647
11391,3.94003,5.62774
11392,4.67203,4.81897
11393,3.80541,6.41487
11394,5.90626,4.96115
11395,3.68329,6.68068
11396,4.15332,6.24183
11397,4.42871,5.76677
11398,4.03737,6.13186
11399,4.72793,5.33838
11400,2.91966,5.32216
11401,3.35615,5.07488
11402,3.47261,5.18542
11403,4.2303,4.62924
11404,-5.97444,6.4808
11405,-7.38417,6.65127
11406,3.67293,5.33184
11407,2.75399,5.70236
11408,3.50985,5.06023
11409,2.58607,5.27101
11410,3.40655,5.39889
11411,3.25359,6.11696
11412,4.27052,5.97315
11413,2.53416,4.77826
11414,1.55681,5.11272
11415,3.17389,5.09332
11416,3.91559,4.61599
11417,0.79207,6.72327
11418,3.66818,5.56774
11419,3.03984,5.57125
11420,3.65662,5.82726
11421,3.0802,5.11973
11422,3.22673,4.98787
11423,2.61105,6.42387
11424,3.56079,5.34326
11425,2.45456,4.98738
11426,2.10479,5.61862
11427,3.76492,5.04794
11428,2.56028,6.12821
11429,-3.93489,6.36269
11430,-6.92943,6.36047
11431,-15.42384,6.86317
11432,4.6031,4.34604
11433,3.7267,4.35424
11434,-4.24427,7.03085
11435,3.81006,4.8249
11436,4.37928,4.00558
11437,0.91682,5.49085
11438,3.56603,5.17096
11439,4.13755,4.75075
11440,-2.99193,5.75392
11441,3.65095,5.21101
11442,3.11881,4.46793
11443,1.78837,6.09664
11444,3.67636,6.19488
11445,3.64965,5.12271
11446,1.3309,5.57431
11447,3.48947,5.56637
11448,3.55934,5.07822
11449,3.40237,7.52981
11450,3.31773,5.76697
11451,3.78145,5.2926
11452,2.07005,6.73022
11453,2.99118,5.24531
11454,3.53544,4.26954
11455,3.50405,4.76726
11456,3.73576,5.31168
11457,-4.23212,6.18065
11458,-8.36607,6.65212
11459,-8.57484,5.98561
11460,-11.77532,6.50978
11461,-12.75767,6.0027
11462,-11.33293,6.23429
11463,-9.44139,5.62656
11464,-8.52938,5.76666
11465,-9.86646,5.39488
11466,-8.39812,5.55943
11467,-6.80016,5.48674
11468,-7.48557,5.83644
11469,-10.13514,5.2677
11470,-10.992,4.81385
11471,-11.36175,5.53895
11472,3.83284,5.00874
11473,3.164,3.91613
11474,4.9031,4.90271
11475,0.74047,4.87968
11476,4.7459,4.42522
11477,4.08857,5.31985
11478,4.64902,4.90639
11479,3.41421,5.03722
11480,3.63417,5.71633
11481,3.66249,5.23118
11482,4.153,4.57737
11483,3.51106,4.79468
11484,3.75156,5.11973
11485,4.25992,5.423
11486,4.37232,6.05941
11487,3.02506,6.25331
11488,5.51719,6.2016
11489,4.36296,4.69878
11490,3.7503,5.77805
11491,5.32241,5.50422
11492,2.61791,5.87928
11493,2.3656,6.10101
11494,1.3922,6.62667
11495,-6.75415,6.45331
11496,-7.84571,6.54362
11497,-4.78859,6.08143
11498,-7.87642,6.75451
11499,-9.43622,5.84564
11500,-6.11911,5.0302
11501,-12.95992,5.04442
11502,4.29579,4.63703
11503,3.61761,3.77495
11504,3.97506,5.03054
11505,-5.15407,5.86642
11506,4.24659,3.80647
11507,3.40043,4.93389
11508,-1.2812,6.21294
11509,3.93828,3.81285
11510,4.51065,4.12258
11511,-9.85269,6.70246
11512,2.90944,5.13692
11513,3.92644,4.87521
11514,-0.66427,6.57275
11515,3.84502,6.33191
11516,4.42962,5.84958
11517,0.55969,7.8085
11518,3.89887,6.1265
11519,4.24368,5.3312
11520,3.00701,6.1028
11521,3.28083,5.94389
11522,4.46953,5.56725
11523,3.52028,5.72999
11524,4.13495,5.84509
11525,3.57828,3.6277
11526,4.49454,5.26851
11527,5.12122,5.63524
11528,-1.68485,6.0131
11529,-9.7173,5.9565
11530,-7.52809,5.96424
11531,-8.31119,6.11509
11532,-11.14463,5.19318
11533,-13.00449,5.09285
11534,-12.49572,6.27253
11535,-12.98889,5.19556
11536,-12.24159,5.34411
11537,-12.18388,6.22159
11538,-9.71787,5.75651
11539,3.33501,5.10548
11540,4.16349,4.996
11541,4.46303,5.43746
11542,4.41096,5.3971
11543,5.12079,4.99639
11544,4.06556,5.94289
11545,4.25141,5.03356
11546,5.85186,5.10784
11547,0.66753,5.56051
11548,-10.57701,6.01743
11549,-1.91827,6.2403
11550,2.23743,4.24805
11551,3.48183,5.08514
11552,3.24337,5.1528
11553,2.76507,4.42961
11554,3.62845,5.43056
11555,2.65044,4.09602
11556,2.46413,5.84324
11557,3.51508,4.74769
11558,3.77234,4.53952
11559,-3.16322,6.63006
11560,-11.8368,5.95954
11561,-13.15203,6.78043
11562,-7.95645,5.82558
11563,-21.96781,6.88526
11564,3.87389,4.9205
11565,4.25076,3.39127
11566,-3.87711,6.08139
11567,4.70214,5.88807
11568,3.9294,4.00258
11569,-9.81109,5.20719
11570,3.82136,5.87273
11571,4.59959,3.29797
11572,2.98441,4.74745
11573,4.09468,6.43631
11574,6.47301,5.99402
11575,6.4855,4.37122
11576,-0.18226,10.94897
11577,-29.97893,9.52347
11578,-36.61709,3.69638
11579,-12.67623,4.77168
11580,,
11581,,
11582,,
11583,,
11584,,
11585,,
11586,,
11587,,
11588,,
11589,,
11590,,
11591,,
11592,,
11593,,
11594,,
11595,,
11596,,
11597,,
11598,,
11599,-0.26632,10.50053
11600,-0.39527,10.50909
11601,11.00419,9.0733
11602,11.53912,6.53856
11603,8.35599,7.07032
11604,4.35692,4.93114
11605,9.98027,6.42969
11606,11.55302,6.17181
11607,0.42288,10.17038
11608,-0.13943,10.69008
11609,8.64265,10.14152
11610,10.7846,7.0249
11611,10.17299,6.79796
11612,8.71075,9.45862
11613,8.4535,5.20497
11614,11.42655,6.84827
11615,13.51468,9.24428
11616,-3.40455,10.52021
11617,-0.06189,10.05075
11618,10.134,8.12427
11619,8.97834,6.5019
11620,10.49637,8.10794
11621,9.24283,7.9024
11622,11.91957,4.81059
11623,9.22259,6.78499
11624,8.821,7.325
11625,12.21475,5.56962
11626,10.69579,5.58367
11627,10.01905,4.54838
11628,8.97499,6.25265
11629,10.59135,5.94651
11630,9.59318,6.72615
11631,11.76437,7.38371
11632,10.60736,5.44555
11633,12.7223,3.61958
11634,11.70984,8.99859
11635,6.58589,10.88396
11636,-0.11079,13.32315
11637,-2.95315,12.86797
11638,,
11639,,
11640,,
11641,,
11642,,
11643,,
11644,,
11645,,
11646,,
11647,,
11648,,
11649,,
11650,-5.13674,8.41289
11651,9.54758,12.80483
11652,8.61525,9.05222
11653,3.34793,10.95818
11654,1.2168,7.76705
11655,7.59969,11.80937
11656,10.98902,10.87751
11657,6.69707,11.20422
11658,-6.0579,11.95589
11659,8.957,10.9982
11660,10.22376,9.97398
11661,7.04151,10.0044
11662,0.80355,7.79009
11663,0.9774,10.66414
11664,9.15625,10.90752
11665,8.80281,12.06634
11666,-1.74028,11.45265
11667,-0.49178,12.05242
11668,2.52273,8.94686
11669,6.09407,10.73501
11670,5.18026,10.59127
11671,3.14856,10.80083
11672,6.22394,10.64699
11673,6.08758,10.46159
11674,3.71323,11.37715
11675,6.08832,11.12809
11676,3.9771,10.50313
11677,3.80107,9.40127
11678,3.05387,11.75891
11679,5.48948,9.64809
11680,2.0849,10.02663
11681,6.27349,10.52541
11682,7.13541,11.44299
11683,6.53941,10.89771
11684,6.22308,11.55312
11685,10.28577,11.57765
11686,3.39308,11.8783
11687,7.56278,10.70195
11688,3.17576,9.77778
11689,3.93255,10.22012
11690,3.54801,10.20318
11691,3.04587,10.44425
11692,0.3343,11.13626
11693,6.36308,10.17479
11694,8.88955,10.64565
11695,10.84707,11.26115
11696,5.99685,8.427
11697,6.25409,11.00066
11698,5.83262,8.14917
11699,7.28431,10.89163
11700,3.69782,7.21734
11701,8.27346,11.09502
11702,5.00961,8.49515
11703,8.98429,10.59038
11704,8.71318,8.58286
11705,8.68397,8.96982
11706,8.941,9.5556
11707,8.17601,10.08788
11708,5.04653,11.48753
11709,-3.94529,13.08266
11710,-54.45214,11.96408
11711,,
11712,,
11713,,
11714,,
11715,,
11716,,
11717,,
11718,,
11719,,
11720,,
11721,,
11722,-21.3712,12.80954
11723,-1.95956,11.96324
11724,2.66959,10.11216
11725,1.77696,8.6097
11726,3.51882,10.58413
11727,3.87797,9.12765
11728,4.56668,10.70124
11729,6.2961,9.8538
11730,3.05477,10.6572
11731,5.88789,10.69873
11732,2.5305,10.19582
11733,4.37009,8.57459
11734,2.12412,11.37743
11735,4.31739,9.73947
11736,3.46141,9.89812
11737,5.27282,9.74793
11738,5.7402,10.70264
11739,6.11339,11.28309
11740,7.6975,10.51791
11741,1.17088,10.72699
11742,-0.0885,12.57746
11743,-1.74754,12.35923
11744,5.06091,10.2432
11745,11.1287,11.56233
11746,7.245,8.5605
11747,-0.03255,12.51352
11748,-2.12494,12.59338
11749,-0.66877,12.65309
11750,-21.4369,12.72906
11751,,
11752,,
11753,,
11754,,
11755,,
11756,,
11757,,
11758,,
11759,,
11760,,
11761,,
11762,,
11763,,
11764,,
11765,,
11766,,
11767,,
11768,,
11769,,
11770,,
11771,,
11772,8.42471,13.15296
11773,7.35843,11.8938
11774,8.36507,11.09896
11775,4.92545,5.12422
11776,9.4124,7.64488
11777,-0.2232,16.0044
11778,-20.81824,19.51185
11779,-42.57773,11.09556
11780,6.34378,8.9669
11781,5.28893,9.64052
11782,6.24124,9.338
11783,7.51392,10.13838
11784,7.40374,7.74158
11785,5.51593,6.8546
11786,7.99816,9.56227
11787,-3.49067,18.23341
11788,-33.26195,17.63785
11789,7.39647,9.21339
11790,2.28761,4.82455
11791,2.02064,5.42517
11792,1.96352,11.43148
11793,0.3305,7.56912
11794,0.09868,3.06529
11795,0.67245,0.41816
11796,5.49466,1.2162
11797,6.50951,8.86071
11798,6.5733,7.21039
11799,7.68715,4.64388
11800,6.17761,7.76772
11801,2.15346,3.12443
11802,0.61678,15.16688
11803,-0.04407,7.24593
11804,0.06498,5.96134
11805,0.13239,2.61725
11806,7.67508,7.80138
11807,6.07851,8.12336
11808,7.18645,6.0319
11809,3.99837,7.17521
11810,1.8544,7.14153
11811,4.41573,5.63733
11812,3.34313,7.63176
11813,2.93393,6.36099
11814,2.80557,6.63648
11815,4.75495,8.3579
11816,4.79057,8.82328
11817,4.83078,7.8736
11818,4.15593,7.98673
11819,3.21919,7.50035
